Country Code,Country,State Code,State,Dam Name,Lattitude,Longitude,Resorvoir Area,Effective Storage Capacity
1,India,21,Maharashtra,KASARBALKUND,"18°6'57.99960000000027""","76°45'8.999999999991815""",459,2280
1,India,21,Maharashtra,KHANDLAY,"20°54'15.192359999999496""","74°46'29.632439999996905""",23,1348
1,India,21,Maharashtra,BAGHEDA,"21°22'51.02544000000108""","79°44'44.144160000005286""",23.25,4530
1,India,21,Maharashtra,KOTHARE,"20°54'15.192359999999496""","74°46'29.632439999996905""",,4220
1,India,21,Maharashtra,AMBEBARA,"21°22'31.98252000000565""","74°14'33.95183999999517""",39,2106
1,India,21,Maharashtra,GOVINDWADI,"19°15'49.967639999997004""","75°44'57.66612000001942""",,3078
1,India,21,Maharashtra,KONDEJ,"18°24'16.139879999996367""","75°11'43.41624000000138""",,1490
1,India,21,Maharashtra,KAPARA,"20°33'22.121639999998592""","78°9'59.10803999998734""",213,3054
1,India,21,Maharashtra,MANDKHOL,"15°54'18.945719999999113""","73°49'16.756679999978132""",1380,1619
1,India,21,Maharashtra,VINCHURNI,"17°59'4.022520000000043""","74°26'9.752640000018573""",,1050
1,India,21,Maharashtra,DATALI,"19°51'5.115907697472721E-12""","74°0'0.0""",,1320
1,India,21,Maharashtra,DONGARGAON,"20°2'31.20000000000573""","74°29'20.400000000015552""",956,1640
1,India,21,Maharashtra,HINGANI (K),"18°24'16.139879999996367""","75°11'43.41624000000138""",,1850
1,India,21,Maharashtra,AMBIKHAN,"19°34'37.69931999999642""","74°12'28.67327999999702""",,1303
1,India,21,Maharashtra,HIVARE,"17°41'47.88744000000605""","74°9'38.584439999980304""",668,2300
1,India,21,Maharashtra,VEET,"18°24'16.139879999996367""","75°11'43.41624000000138""",,2040
1,India,21,Maharashtra,CHULBANDH,"21°27'35.28000000000475""","80°11'41.999999999975444""",3750,16540
1,India,21,Maharashtra,HANAMGAON,"17°39'35.7076799999993""","75°54'23.006159999980582""",,2900
1,India,21,Maharashtra,KACHAREWASTI,"17°25'43.439159999995525""","74°56'17.93507999999747""",,1880
1,India,21,Maharashtra,AUTEWADI,"51°50'7.431360000001064""","-10°-9'-57.83723999999836""",78,1566
1,India,21,Maharashtra,PALDHAG,"58°32'16.9205999999906""","15°2'49.53696000000065""",2024,7510
1,India,21,Maharashtra,DHAMNA,"20°14'51.77220000000261""","75°46'8.854320000008329""",433,8490
1,India,21,Maharashtra,KANOLI,"20°54'15.192359999999496""","74°46'29.632439999996905""",217,8450
1,India,21,Maharashtra,NAZARE,"20°59'32.54640000000592""","75°32'49.32239999998728""",3890,16650
1,India,21,Maharashtra,KARANJWAN,"22°56'30.455160000006174""","81°4'36.64380000001643""",18420,166220
1,India,21,Maharashtra,LENGARE,"15°38'21.998399999997247""","74°30'29.998799999975745""",,25.11
1,India,21,Maharashtra,KALLUR,"18°23'39.437519999993924""","77°6'45.363240000014""",363,1102
1,India,21,Maharashtra,CHIKURDA,"18°23'59.999999999994884""","76°33'36.000000000008185""",904,1438
1,India,21,Maharashtra,PANJRA BOTHLI,"18°28'5.607120000005921""","74°39'37.93140000002268""",290,1950
1,India,21,Maharashtra,RANIVALI,"18°1'59.880000000001985""","73°1'0.12000000000057298""",244.8,2200
1,India,21,Maharashtra,BAMNOLI,"18°59'21.842520000003276""","73°7'3.0583199999898625""",,2490
1,India,21,Maharashtra,ADELI,"15°54'18.945719999999113""","73°49'16.756679999978132""",400,1288
1,India,21,Maharashtra,PIPARIA,"21°27'35.28000000000475""","80°11'41.999999999975444""",190,1342
1,India,21,Maharashtra,ANTERGAON,"20°17'16.53467999999549""","79°39'28.6675199999911""",700,1793
1,India,21,Maharashtra,UMRI,"18°28'5.607120000005921""","74°39'37.93140000002268""",426,2400
1,India,21,Maharashtra,TULJAPUR,"20°27'36.00000000000307""","76°56'23.999999999991815""",263,870
1,India,21,Maharashtra,MAHURPADA,"21°23'59.999999999994884""","79°19'47.99999999999386""",43.7,1001
1,India,21,Maharashtra,MOHAKHURD,"2°46'47.9999999999994""","45°30'2.879999999993288""",,4700
1,India,21,Maharashtra,KHARAD,"20°23'19.65732000000287""","78°7'13.466279999987592""",584,1260
1,India,21,Maharashtra,JHATALA,"20°8'37.28183999999828""","78°18'42.01920000000541""",,1380
1,India,21,Maharashtra,KURHADWAKDI,"20°39'55.83779999999962""","75°20'52.76796000000559""",219,995
1,India,21,Maharashtra,VITNAR,"20°24'27.232199999997988""","74°29'36.92868000002022""",41,1051
1,India,21,Maharashtra,PIMPALGAON NATH,"15°13'59.31336000000272""","74°24'36.21131999997601""",485.7,1560
1,India,21,Maharashtra,SONKHAS,"44°22'57.00000000000102""","-100°-17'-8.998799999988023""",253,1359
1,India,21,Maharashtra,MALWADI,"17°59'4.022520000000043""","74°26'9.752640000018573""",,1250
1,India,21,Maharashtra,SONDO,"19°46'48.00000000000409""","79°22'12.000000000016371""",700,1998
1,India,21,Maharashtra,WAKADI,"20°39'55.83779999999962""","75°20'52.76796000000559""",139.55,967
1,India,21,Maharashtra,GHATKHED,"20°55'32.99880000000286""","77°45'52.99920000002203""",256,1575
1,India,21,Maharashtra,ZARI,"20°10'9.786720000002447""","75°16'34.83479999998963""",,1420
1,India,21,Maharashtra,KHANDEZARI,"20°45'53.00640000000385""","79°31'10.53804000001378""",51.4,1594
1,India,21,Maharashtra,DAHIGAON DHANORA,"20°21'18.35712000000541""","77°58'59.31876000001466""",1236,1810
1,India,21,Maharashtra,ZARI,"18°42'22.300199999995414""","76°56'18.164399999991474""",580,1872
1,India,21,Maharashtra,TELENGSHI,"32°19'53.96231999999145""","74°21'56.54592000001003""",272,960
1,India,21,Maharashtra,WAVAD,"21°22'31.98252000000565""","74°14'33.95183999999517""",67,1428
1,India,21,Maharashtra,BORWA,"30°20'26.746440000005123""","-97°-33'-25.00416000002133""",479,1980
1,India,21,Maharashtra,BHADBHADYA,"21°24'25.94880000000245""","79°55'57.269999999999754""",11.91,2890
1,India,21,Maharashtra,AUNDHA,"19°43'11.999999999995907""","77°9'2.0463630789890885E-11""",,1644
1,India,21,Maharashtra,NAKHATWADI,"18°57'58.87584000000061""","76°44'53.08980000000133""",,1626
1,India,21,Maharashtra,ALUR,"17°50'23.1630000000024""","76°37'20.075879999977815""",153,969
1,India,21,Maharashtra,PORJAL,"19°19'23.709360000000004""","77°9'17.083800000015117""",,2656
1,India,21,Maharashtra,DEODHARI,"19°40'20.96112000000403""","77°19'5.100959999979295""",,1898
1,India,21,Maharashtra,JOJALI,"29°56'13.617599999998617""","78°29'26.959560000009333""",383,806
1,India,21,Maharashtra,BAMRUD,"20°39'55.83779999999962""","75°20'52.76796000000559""",955,2170
1,India,21,Maharashtra,MORBE,"18°49'49.988280000002874""","73°17'4.720199999995884""",,3120
1,India,21,Maharashtra,TAKALGAON,"31°36'42.8399999999948""","65°40'51.96000000000254""",,1310
1,India,21,Maharashtra,GANORI,"28°11'32.65584000000331""","68°31'9.068880000008903""",,2135
1,India,21,Maharashtra,MUGAON,"29°56'13.617599999998617""","78°29'26.959560000009333""",39,820
1,India,21,Maharashtra,PEDGAON,"19°43'11.999999999995907""","77°9'2.0463630789890885E-11""",,2395
1,India,21,Maharashtra,PANSHEWADI,"31°36'42.8399999999948""","65°40'51.96000000000254""",,1590
1,India,21,Maharashtra,SHIRASMANI,"16°7'57.16163999999708""","119°46'37.23635999999374""",62.75,1539
1,India,21,Maharashtra,KAWALEWADA,"21°22'51.02544000000108""","79°44'44.144160000005286""",20.06,1890
1,India,21,Maharashtra,NAGTHANA,"18°42'22.300199999995414""","76°56'18.164399999991474""",1562,2780
1,India,21,Maharashtra,WAGHDARE,"20°16'11.999999999998465""","75°7'47.99999999998363""",,3176
1,India,21,Maharashtra,MALWADI,"19°51'5.115907697472721E-12""","74°0'0.0""",814,1540
1,India,21,Maharashtra,CHI-UMBERGA,"18°0'36.133200000001864""","76°4'15.845160000018268""",1464,2467
1,India,21,Maharashtra,KADEGAON,"17° 53' 40.7682""","73° 55' 58.9542""",,1570
1,India,21,Maharashtra,PIMPALGAON CHAMBHARE,"20° 29' 25.3818""","77° 18' 23.742""",600,2230
1,India,21,Maharashtra,AMBIKHALSA,"19°34'37.69931999999642""","74°12'28.67327999999702""",340,1430
1,India,21,Maharashtra,TIPPEHALLI,"17°2'59.98523999999634""","75°12'48.60323999999878""",,1470
1,India,21,Maharashtra,YELIV,"17°39'16.199999999995498""","74°21'41.04000000001179""",838,1860
1,India,21,Maharashtra,BUDAKI,"21°20'58.55316000000528""","74°52'46.965719999996054""",68,1730
1,India,21,Maharashtra,LODHAWADE,"53°45'39.098880000011604""","-98°-48'-49.95468000001438""",663,70
1,India,21,Maharashtra,JAMBHULANI (SANGALI),"17°25'43.439159999995525""","74°56'17.93507999999747""",,2150
1,India,21,Maharashtra,MOTSAWANGA,"50°43'48.32399999998927""","7°4'10.451999999998876""",714,3840
1,India,21,Maharashtra,MAHABALESHWARWADI,"53°45'39.098880000011604""","-98°-48'-49.95468000001438""",,1490
1,India,21,Maharashtra,LINGNOOR,"16°48'59.405400000003965""","74°38'32.90207999997506""",,1960
1,India,21,Maharashtra,KUDALA,"19°13'15.45095999999802""","77°40'12.461519999976645""",810,
1,India,21,Maharashtra,BANGANGA,"17°59'4.022520000000043""","74°26'9.752640000018573""",690,4960
1,India,21,Maharashtra,TIKHOL,"19°0'10.80000000000041""","74°26'16.800000000008595""",64,1700
1,India,21,Maharashtra,KOTHURDE,"18°4'58.79999999999427""","73°25'1.2000000000057298""",,2490
1,India,21,Maharashtra,KHADAK MALEGAON,"20°4'47.87256000000099""","74°6'33.53076000002147""",70,2500
1,India,21,Maharashtra,WADGAON TANDLI,"51°50'7.431360000001064""","-10°-9'-57.83723999999836""",73,1450
1,India,21,Maharashtra,KOLKEWADI,"17°31'48.00000000000409""","73°31'11.999999999985675""",167,11220
1,India,21,Maharashtra,GHODEGAON,"20°48'34.45703999999779""","75°46'43.4488800000247""",625,2290
1,India,21,Maharashtra,SHEGAON,"17°2'59.98523999999634""","75°12'48.60323999999878""",,5810
1,India,21,Maharashtra,NIRGUNA,"20°27'36.00000000000307""","76°56'23.999999999991815""",4760,28840
1,India,21,Maharashtra,KARPARA,"19°36'31.24763999999459""","76°41'4.499520000020993""",778,24700
1,India,21,Maharashtra,PALKHED,"22°56'30.455160000006174""","81°4'36.64380000001643""",5760,212400
1,India,21,Maharashtra,KHANDALA,"20°8'55.55508000000316""","76°34'29.391239999981735""",,477
1,India,21,Maharashtra,HADGA,"18°6'57.99960000000027""","76°45'8.999999999991815""",580,1360
1,India,21,Maharashtra,SONPETHWADI,"18°42'2.901600000000144""","77°21'46.249200000007704""",,1440
1,India,21,Maharashtra,GADHEPIMPALGAON,"19°55'32.4544799999984""","74°43'42.53232000001617""",966,1626
1,India,21,Maharashtra,JALDHARA,"19°37'47.99999999999642""","78°12'1.0231815394945443E-11""",,1770
1,India,21,Maharashtra,BHISI,"20°29'48.99839999999699""","79°22'36.00119999999151""",690,2190
1,India,21,Maharashtra,PELHAR,"19°23'22.704719999995575""","72°48'57.951360000022305""",,
1,India,21,Maharashtra,ANJAGAON,"20°34'23.944800000001578""","75°49'59.01275999999939""",27.92,1124
1,India,21,Maharashtra,LAHADEVI,"20°59'17.803679999999247""","78°17'4.6690800000124""",,
1,India,21,Maharashtra,SAWALIKHEDA,"21°33'9.59400000000386""","76°53'32.18243999998094""",221,1210
1,India,21,Maharashtra,RATANWADI,"30°20'26.746440000005123""","-97°-33'-25.00416000002133""",,1220
1,India,21,Maharashtra,RAHUD,"20°33'37.68192000000539""","73°38'14.755200000014383""",325.36,550
1,India,21,Maharashtra,NANDA,"21°23'8.919600000001253""","78°55'12.496799999979658""",25.48,985
1,India,21,Maharashtra,HUDI,"19°37'47.99999999999642""","78°12'1.0231815394945443E-11""",,1570
1,India,21,Maharashtra,SHINDGI,"19°37'47.99999999999642""","78°12'1.0231815394945443E-11""",,1595
1,India,21,Maharashtra,RAIBASA,"21°23'8.919600000001253""","78°55'12.496799999979658""",40,1470
1,India,21,Maharashtra,AMBOLI,"15°54'18.945719999999113""","73°49'16.756679999978132""",800,2892
1,India,21,Maharashtra,HATERI,"16°0'28.799999999996828""","73°41'13.199999999991405""",660,1963
1,India,21,Maharashtra,GAHULA,"20°39'55.83779999999962""","75°20'52.76796000000559""",219,985
1,India,21,Maharashtra,GOTHANGAON,"21°1'2.092799999994952""","79°22'3.631080000006932""",,
1,India,21,Maharashtra,ALAND,"20°18'2.5579538487363607E-12""","75°39'2.0463630789890885E-11""",303,627
1,India,21,Maharashtra,PIMPALGAON,"18°14'0.18815999999389987""","75°41'38.932079999985945""",,2170
1,India,21,Maharashtra,KALOTE MAKOSHI,"18°49'49.988280000002874""","73°17'4.720199999995884""",5.23,4830
1,India,21,Maharashtra,PIRANJI,"19°54'37.53252000000401""","77°34'7.136399999976675""",452,
1,India,21,Maharashtra,PARGAON,"17°39'16.199999999995498""","74°21'41.04000000001179""",,900
1,India,21,Maharashtra,RENGEPAR KOTHA,"21°4'54.18695999999471""","79°59'50.38007999997717""",9.85,2880
1,India,21,Maharashtra,BORGAON MANJU,"20°41'59.99999999999744""","77°0'0.0""",380,1104
1,India,21,Maharashtra,MOHARI,"50°43'48.32399999998927""","7°4'10.451999999998876""",500,1426
1,India,21,Maharashtra,KARANJIKHED,"18°11'9.837239999996825""","76°2'30.98724000000061""",,1845
1,India,21,Maharashtra,AMBAZARI,"18°28'5.607120000005921""","74°39'37.93140000002268""",535,2130
1,India,21,Maharashtra,INAMBARI,"18°19'26.892480000005605""","76°8'39.5383200000208""",387,2370
1,India,21,Maharashtra,KUMBHARKINI,"20°19'12.000000000001023""","77°46'11.999999999985675""",,1380
1,India,21,Maharashtra,HARKUL,"16°16'31.194840000004262""","73°42'23.738399999983812""",1150,2436
1,India,21,Maharashtra,KHADKISIM,"20°28'11.999999999995907""","75°1'11.999999999985675""",,1095
1,India,21,Maharashtra,MOYKHEDADIGAR,"20°48'34.45703999999779""","75°46'43.4488800000247""",,1730
1,India,21,Maharashtra,GANDHARI,"21°4'54.18695999999471""","79°59'50.38007999997717""",423,2279
1,India,21,Maharashtra,GORADWADI,"17°25'43.439159999995525""","74°56'17.93507999999747""",,950
1,India,21,Maharashtra,TAKALWADI,"18°57'58.87584000000061""","76°44'53.08980000000133""",,1360
1,India,21,Maharashtra,JANALA,"19°56'59.99999999999744""","79°17'59.99999999998977""",725,1860
1,India,21,Maharashtra,KHAIRI,"18°44'16.839239999996494""","75°18'43.43040000002361""",1518,3860
1,India,21,Maharashtra,RAMTEK,"21°23'59.999999999994884""","79°19'47.99999999999386""",21270,103000
1,India,21,Maharashtra,CHANDPUR,"29°8'2.400000000001228""","78°16'15.600000000002865""",9072,28879
1,India,21,Maharashtra,LONAVALA,"18°44'53.01599999999581""","73°24'25.99199999998291""",3.89,
1,India,21,Maharashtra,WALWAN,"18°45'23.353199999999674""","73°27'22.341599999980417""",14250,72122
1,India,21,Maharashtra,DARNA,"19°41'50.33615999999853""","73°33'39.36996000002296""",34750,209820
1,India,21,Maharashtra,PANGADI,"21°27'35.28000000000475""","80°11'41.999999999975444""",8.59,2120
1,India,21,Maharashtra,BODALKASA,"21°24'25.94880000000245""","79°55'57.269999999999754""",6450,16454
1,India,21,Maharashtra,ASOLAMENDHA,"18°13'30.198000000004015""","76°6'48.643200000000206""",1880,56375
1,India,21,Maharashtra,SHIRVATA,"18°45'23.353199999999674""","73°27'22.341599999980417""",13.08,185110
1,India,21,Maharashtra,NALLESHWAR,"20°17'16.53467999999549""","79°39'28.6675199999911""",3160,8180
1,India,21,Maharashtra,THOKARWADI,"18°45'23.353199999999674""","73°27'22.341599999980417""",24.3,321200
1,India,21,Maharashtra,CHORKHAMARA,"21°24'25.94880000000245""","79°55'57.269999999999754""",5235,20800
1,India,21,Maharashtra,GHORAZARI,"20°35'4.685640000003843""","79°40'51.89340000001721""",976,38000
1,India,21,Maharashtra,SIR PIRAJIRAV TALAV,"16°34'47.99999999999386""","74°19'11.999999999975444""",,
1,India,21,Maharashtra,BHANDARDARA,"20°41'59.99999999999744""","77°0'0.0""",743.18,307310
1,India,21,Maharashtra,BHATGHAR,"18°8'44.95163999999761""","73°50'34.744920000008506""",31900,666000
1,India,21,Maharashtra,MULSHI,"18°30'3.79295999999556""","73°30'49.55543999998895""",3802,
1,India,21,Maharashtra,BHOJ,"19°13'11.999999999995907""","73°9'2.0463630789890885E-11""",279.3,2300
1,India,21,Maharashtra,MAS,"20°43'45.81047999999413""","76°32'3.739559999995663""",4810,15040
1,India,21,Maharashtra,SANGAVI,"19°32'26.267280000004973""","74°0'19.540799999981573""",,2500
1,India,21,Maharashtra,GHANEWADI,"19° 54' 21.6324""","75° 51' 43.596""",,
1,India,21,Maharashtra,VISAPUR,"18°37'3.158040000004121""","74°41'53.25612000001115""",,33320
1,India,21,Maharashtra,ROOTY,"53°19'30.74771999999996""","-8°-5'-56.09435999999732""",2452,6573
1,India,21,Maharashtra,GONDUR,"20°54'15.192359999999496""","74°46'29.632439999996905""",83,1300
1,India,21,Maharashtra,GHERADI,"17°26'2.5843199999962962""","75°11'43.41624000000138""",,2820
1,India,21,Maharashtra,HOTAGI,"17°39'35.7076799999993""","75°54'23.006159999980582""",,5270
1,India,21,Maharashtra,MHAISWADI,"18°24'16.139879999996367""","75°11'43.41624000000138""",,1530
1,India,21,Maharashtra,LIMJIWADA,"51°50'7.431360000001064""","-10°-9'-57.83723999999836""",39,1397
1,India,21,Maharashtra,PAWASHI,"16°0'28.799999999996828""","73°41'13.199999999991405""",729,3030
