FID,TEHSIL,SUBDIVISIO,DISTRICT,STATE,SID,DID,TID,VILL_CODE,VID,NAME
4027,GUDALUR, ,NILGIRI,TAMIL NADU,33,11,2,0,3.31E+15,Gudalur
4131,KUNDA, ,NILGIRI,TAMIL NADU,33,11,6,0,3.31E+15,Kundah
4174,COONOOR, ,NILGIRI,TAMIL NADU,33,11,5,0,3.31E+15,Coonoor
4213,KOTAGIRI, ,NILGIRI,TAMIL NADU,33,11,4,0,3.31E+15,Kotagiri
4242,OOTACAMUND, ,NILGIRI,TAMIL NADU,33,11,3,0,3.31E+15,Udhagamandalam
3967,VEPPANTHATTAI, ,PERAMBALUR,TAMIL NADU,33,16,1,0,3.32E+15,Veppanthattai
4132,KUNNAM, ,PERAMBALUR,TAMIL NADU,33,16,3,0,3.32E+15,Kunnam
4256,PERAMBALUR, ,PERAMBALUR,TAMIL NADU,33,16,2,0,3.32E+15,Perambalur
3902,KULATTUR, ,PUDUKKOTTAI,TAMIL NADU,33,22,4,0,3.32E+15,Pudukkottai
4126,GANDARVAKOTTAI, ,PUDUKKOTTAI,TAMIL NADU,33,22,3,0,3.32E+15,Gandarvakkottai
4143,ALANGUDI, ,PUDUKKOTTAI,TAMIL NADU,33,22,6,0,3.32E+15,Alangudi
4152,ARANTANGI, ,PUDUKKOTTAI,TAMIL NADU,33,22,7,0,3.32E+15,Aranthangi
4164,AVADIYARKOVIL, ,PUDUKKOTTAI,TAMIL NADU,33,22,9,0,3.32E+15,Avudayarkoil
4179,ILUPPUR, ,PUDUKKOTTAI,TAMIL NADU,33,22,1,0,3.32E+15,Iluppur
4228,MANAMELKUDI, ,PUDUKKOTTAI,TAMIL NADU,33,22,8,0,3.32E+15,Manamelkudi
4263,PUDUKKOTTAI, ,PUDUKKOTTAI,TAMIL NADU,33,22,4,0,3.32E+15,Pudukkottai
4287,TIRUMAYAM, ,PUDUKKOTTAI,TAMIL NADU,33,23,1,0,3.32E+15,Tirupathur
3903,RAMESWARAM, ,RAMANATHAPURAM,TAMIL NADU,33,27,7,0,3.33E+15,Rameswaram
4061,TIRUVADANAI, ,RAMANATHAPURAM,TAMIL NADU,33,27,1,0,3.33E+15,Tiruvadanai
4180,KADALADI, ,RAMANATHAPURAM,TAMIL NADU,33,27,5,0,3.33E+15,Kadaladi
4181,KAMUDI, ,RAMANATHAPURAM,TAMIL NADU,33,27,4,0,3.33E+15,Kamuthi
4233,MUDUKULATTUR, ,RAMANATHAPURAM,TAMIL NADU,33,27,3,0,3.33E+15,Mudukulathur
4251,PARAMAKKUDI, ,RAMANATHAPURAM,TAMIL NADU,33,27,2,0,3.33E+15,Paramakudi
4266,RAMANATHAPURAM, ,RAMANATHAPURAM,TAMIL NADU,33,27,7,0,3.33E+15,Rameswaram
3979,SALEM, ,SALEM,TAMIL NADU,33,8,5,0,3.31E+15,Salem
4161,ATTUR, ,SALEM,TAMIL NADU,33,8,8,0,3.31E+15,Attur
4191,EDAPPADI, ,SALEM,TAMIL NADU,33,8,3,0,3.31E+15,Edappadi
4196,GANGAVALLI, ,SALEM,TAMIL NADU,33,8,9,0,3.31E+15,Gangavalli
4219,VALAPPADI, ,SALEM,TAMIL NADU,33,8,7,0,3.31E+15,Vazhapadi
4232,METTUR, ,SALEM,TAMIL NADU,33,8,2,0,3.31E+15,Omalur
4241,OMALUR, ,SALEM,TAMIL NADU,33,8,2,0,3.31E+15,Omalur
4267,SANKARI, ,SALEM,TAMIL NADU,33,8,4,0,3.31E+15,Sankari
4317,YERCAUD, ,SALEM,TAMIL NADU,33,8,6,0,3.31E+15,Yercaud
3965,TIRUPPATTUR, ,SIVAGANGA,TAMIL NADU,33,23,1,0,3.32E+15,Tirupathur
4177,DEVAKKOTTAI, ,SIVAGANGA,TAMIL NADU,33,23,3,0,3.32E+15,Devakottai
4178,ILAYANKUDI, ,SIVAGANGA,TAMIL NADU,33,23,6,0,3.32E+15,Ilayangudi
4183,KARAIKKUDI, ,SIVAGANGA,TAMIL NADU,33,23,2,0,3.32E+15,Karaikkudi
4227,MANAMADURAI, ,SIVAGANGA,TAMIL NADU,33,23,5,0,3.32E+15,Manamadurai
4274,SIVAGANGA, ,SIVAGANGA,TAMIL NADU,33,23,4,0,3.32E+15,Sivaganga
3891,BODINAYAKKANUR, ,TENI,TAMIL NADU,33,25,1,0,3.33E+15,Bodinayakanur
4148,ANDIPATTI, ,TENI,TAMIL NADU,33,25,5,0,3.33E+15,Andipatti
4262,PERIYAKULAM, ,TENI,TAMIL NADU,33,25,2,0,3.33E+15,Periyakulam
4278,TENI, ,TENI,TAMIL NADU,33,25,3,0,3.33E+15,Theni
4307,UTTAMAPALAIYAM, ,TENI,TAMIL NADU,33,25,4,0,3.33E+15,Uthamapalayam
3964,THANJAVUR, ,THANJAVUR,TAMIL NADU,33,21,5,0,3.32E+15,Thanjavur
3971,ORATTANAD, ,THANJAVUR,TAMIL NADU,33,21,6,0,3.32E+15,Orathanadu
4222,KUMBAKONAM, ,THANJAVUR,TAMIL NADU,33,21,2,0,3.32E+15,Kumbakonam
4249,PAPANASAM, ,THANJAVUR,TAMIL NADU,33,21,3,0,3.32E+15,Papanasam
4253,PATTUKKOTTAI, ,THANJAVUR,TAMIL NADU,33,21,7,0,3.32E+15,Pattukkottai
4257,PERAVURANI, ,THANJAVUR,TAMIL NADU,33,21,8,0,3.32E+15,Peravurani
4286,THIRUVIDAI MARUDUR, ,THANJAVUR,TAMIL NADU,33,21,1,0,3.32E+15,Thiruvidaimarudur
4300,TIRUVAIYARU, ,THANJAVUR,TAMIL NADU,33,21,4,0,3.32E+15,Thiruvaiyaru
3976,MANNAR GUDI, ,THIRUVARUR,TAMIL NADU,33,20,6,0,3.32E+15,Mannargudi
4134,NIDAMANGALAM, ,THIRUVARUR,TAMIL NADU,33,20,5,0,3.32E+15,Needamangalam
4136,THIRUVARUR, ,THIRUVARUR,TAMIL NADU,33,20,4,0,3.32E+15,Thiruvarur
4216,NANNILAM, ,THIRUVARUR,TAMIL NADU,33,20,3,0,3.32E+15,Nannilam
4293,KUDAVASAL, ,THIRUVARUR,TAMIL NADU,33,20,2,0,3.32E+15,Kodavasal
4299,TIRUTTURAIPUNDI, ,THIRUVARUR,TAMIL NADU,33,20,7,0,3.32E+15,Thiruthuraipoondi
4325,VALANGIMAN, ,THIRUVARUR,TAMIL NADU,33,20,1,0,3.32E+15,Valangaiman
3459,TURAIYUR, ,TIRUCHIRAPPALLI,TAMIL NADU,33,15,3,0,3.32E+15,Thuraiyur
3879,MANAPPARAI, ,TIRUCHIRAPPALLI,TAMIL NADU,33,15,8,0,3.32E+15,Manapparai
4060,TIRUCHIRAPPALLI, ,TIRUCHIRAPPALLI,TAMIL NADU,33,15,7,0,3.32E+15,Tiruchirappalli
4223,LALGUDI, ,TIRUCHIRAPPALLI,TAMIL NADU,33,15,5,0,3.32E+15,Lalgudi
4226,MANACHANALLUR, ,TIRUCHIRAPPALLI,TAMIL NADU,33,15,5,0,3.32E+15,Lalgudi
4240,MUSIRI, ,TIRUCHIRAPPALLI,TAMIL NADU,33,15,2,0,3.32E+15,Musiri
4275,SRIRANGAM, ,TIRUCHIRAPPALLI,TAMIL NADU,33,15,6,0,3.32E+15,Srirangam
4304,TOTTIYAM, ,TIRUCHIRAPPALLI,TAMIL NADU,33,15,1,0,3.32E+15,Thottiyam
3457,SANKARANKOVIL, ,TIRUNELVELI,TAMIL NADU,33,29,2,0,3.33E+15,Sankarankoil
3458,SIVAGIRI, ,TIRUNELVELI,TAMIL NADU,33,29,1,0,3.33E+15,Sivagiri
3963,TENKASI, ,TIRUNELVELI,TAMIL NADU,33,29,4,0,3.33E+15,Tenkasi
4142,ALANGUAM, ,TIRUNELVELI,TAMIL NADU,33,29,6,0,3.33E+15,AlANUGULam
4146,AMBASAMUDRAM, ,TIRUNELVELI,TAMIL NADU,33,29,9,0,3.33E+15,Ambasamudram
4215,NANGUNERI, ,TIRUNELVELI,TAMIL NADU,33,29,10,0,3.33E+15,Nanguneri
4246,PALAYANKOTTAI, ,TIRUNELVELI,TAMIL NADU,33,29,8,0,3.33E+15,Palayamkottai
4264,RADHAPURAM, ,TIRUNELVELI,TAMIL NADU,33,29,11,0,3.33E+15,Radhapuram
4272,SENGOTTAI, ,TIRUNELVELI,TAMIL NADU,33,29,5,0,3.33E+15,Shenkottai
4288,TIRUNELVELI, ,TIRUNELVELI,TAMIL NADU,33,29,7,0,3.33E+15,Tirunelveli
4315,VIRAKERALAMPUDUR, ,TIRUNELVELI,TAMIL NADU,33,29,3,0,3.33E+15,Veerakeralamputhur
4138,UDUMALAIPPETTAI, ,TIRUPPUR,TAMIL NADU,33,32,7,0,3.33E+15,Udumalaipettai
4165,AVANASHI, ,TIRUPPUR,TAMIL NADU,33,32,1,0,3.33E+15,Avanashi
4182,KANGAYAM, ,TIRUPPUR,TAMIL NADU,33,32,4,0,3.33E+15,Kangeyam
4186,DHARAPURAM, ,TIRUPPUR,TAMIL NADU,33,32,5,0,3.33E+15,Dharapuram
4247,PALLADAM, ,TIRUPPUR,TAMIL NADU,33,32,3,0,3.33E+15,Palladam
4297,TIRUPPUR, ,TIRUPPUR,TAMIL NADU,33,32,2,0,3.33E+15,Tiruppur
4321,MADATTUKULAM, ,TIRUPPUR,TAMIL NADU,33,32,6,0,3.33E+15,Madattukulam
3884,PONNERI, ,TIRUVALLUR,TAMIL NADU,33,1,2,0,3.30E+15,Ponneri
3899,AMBATTUR, ,TIRUVALLUR,TAMIL NADU,33,1,8,0,3.30E+15,Ambattur
4203,GUMMIDIPUNDI, ,TIRUVALLUR,TAMIL NADU,33,1,1,0,3.30E+15,Gummidipoondi
4248,PALLIPATTU, ,TIRUVALLUR,TAMIL NADU,33,1,5,0,3.30E+15,Pallipattu
4261,POONAMALLEE, ,TIRUVALLUR,TAMIL NADU,33,1,7,0,3.30E+15,Poonamallee
4298,TIRUTTANI, ,TIRUVALLUR,TAMIL NADU,33,1,4,0,3.30E+15,Tiruttani
4301,TIRUVALLUR, ,TIRUVALLUR,TAMIL NADU,33,1,6,0,3.30E+15,Thiruvallur
4309,UTHUKOTTAI, ,TIRUVALLUR,TAMIL NADU,33,1,3,0,3.30E+15,Uthukkottai
3462,VANDAVASI, ,TIRUVANNAMALAI,TAMIL NADU,33,6,3,0,3.31E+15,Vandavasi
4029,POLUR, ,TIRUVANNAMALAI,TAMIL NADU,33,6,4,0,3.31E+15,Polur
4170,CHENGAM, ,TIRUVANNAMALAI,TAMIL NADU,33,6,5,0,3.31E+15,Chengam
4218,ARANI, ,TIRUVANNAMALAI,TAMIL NADU,33,6,1,0,3.31E+15,Arani
4282,CHEYYAR, ,TIRUVANNAMALAI,TAMIL NADU,33,6,2,0,3.31E+15,Cheyyar
4302,TIRUVANNAMALAI, ,TIRUVANNAMALAI,TAMIL NADU,33,6,6,0,3.31E+15,Tiruvannamalai
3460,TUTICORIN, ,TUTICORIN,TAMIL NADU,33,28,5,0,3.33E+15,Thoothukkudi
3959,KOVILPATTI, ,TUTICORIN,TAMIL NADU,33,28,1,0,3.33E+15,Kovilpatti
3968,VILATTIKULAM, ,TUTICORIN,TAMIL NADU,33,28,3,0,3.33E+15,Vilathikulam
3973,ETTAIYAPURAM, ,TUTICORIN,TAMIL NADU,33,28,2,0,3.33E+15,Ettayapuram
4059,TIRUCHENDUR, ,TUTICORIN,TAMIL NADU,33,28,7,0,3.33E+15,Tiruchendur
4243,OTTAPIDARAM, ,TUTICORIN,TAMIL NADU,33,28,4,0,3.33E+15,Ottapidaram
4268,SATTANKULAM, ,TUTICORIN,TAMIL NADU,33,28,8,0,3.33E+15,Sathankulam
4276,SRIVAIKUNTAM, ,TUTICORIN,TAMIL NADU,33,28,6,0,3.33E+15,Srivaikuntam
3966,TIRUPPATTUR, ,VELLORE,TAMIL NADU,33,4,8,0,3.30E+15,Tirupathur
4149,ARAKKONAM, ,VELLORE,TAMIL NADU,33,4,4,0,3.30E+15,Arakonam
4156,ARCOT, ,VELLORE,TAMIL NADU,33,4,5,0,3.30E+15,Arcot
4202,GUDIYATTAM, ,VELLORE,TAMIL NADU,33,4,1,0,3.30E+15,Gudiyatham
4214,KATPADI, ,VELLORE,TAMIL NADU,33,4,2,0,3.30E+15,Katpadi
4235,VANIYAMBADI, ,VELLORE,TAMIL NADU,33,4,7,0,3.30E+15,Vaniyambadi
4312,VELLORE, ,VELLORE,TAMIL NADU,33,4,6,0,3.30E+15,Vellore
4316,WALAJAPET, ,VELLORE,TAMIL NADU,33,4,3,0,3.30E+15,Wallajah
3225,TINDIVANAM, ,VILLUPURAM,TAMIL NADU,33,7,2,0,3.31E+15,Tindivanam
3980,SANKARAPURAM, ,VILLUPURAM,TAMIL NADU,33,7,6,0,3.31E+15,Sankarapuram
4130,KALLAKURICHCHI, ,VILLUPURAM,TAMIL NADU,33,7,7,0,3.31E+15,Kallakkurichi
4197,GINGEE, ,VILLUPURAM,TAMIL NADU,33,7,1,0,3.31E+15,Gingee
4296,TIRUKOVILUR, ,VILLUPURAM,TAMIL NADU,33,7,5,0,3.31E+15,Tirukkoyilur
4305,ULUNDURPETTAI, ,VILLUPURAM,TAMIL NADU,33,7,8,0,3.31E+15,Ulundurpettai
4310,VANUR, ,VILLUPURAM,TAMIL NADU,33,7,3,0,3.31E+15,Vanur
4314,VILLUPURAM, ,VILLUPURAM,TAMIL NADU,33,7,4,0,3.31E+15,Viluppuram
3885,SIVAKASI, ,VIRUDHUNAGAR,TAMIL NADU,33,26,3,0,3.33E+15,Sivakasi
4160,ARUPPUKKOTTAI, ,VIRUDHUNAGAR,TAMIL NADU,33,26,7,0,3.33E+15,Aruppukkottai
4210,KARIYAPATTI, ,VIRUDHUNAGAR,TAMIL NADU,33,26,5,0,3.33E+15,Kariapatti
4265,RAJAPALAIYAM, ,VIRUDHUNAGAR,TAMIL NADU,33,26,1,0,3.33E+15,Rajapalayam
4269,SATTUR, ,VIRUDHUNAGAR,TAMIL NADU,33,26,8,0,3.33E+15,Sattur
4277,SIRIVILLIPUTTUR, ,VIRUDHUNAGAR,TAMIL NADU,33,26,2,0,3.33E+15,Srivilliputhur
4295,THIRUCHULI, ,VIRUDHUNAGAR,TAMIL NADU,33,26,6,0,3.33E+15,Tiruchuli
4313,VIRUDHUNAGAR, ,VIRUDHUNAGAR,TAMIL NADU,33,26,4,0,3.33E+15,Virudhunagar
134,DAMBUR NAGAR BLOCK, ,DHALAI,TRIPURA,16,3,5,0,1.60E+15,Rajnagar
185,AMBASA BLOCK, ,DHALAI,TRIPURA,16,3,3,0,1.60E+15,Matarbari
357,CHHAMANU  BLOCK, ,DHALAI,TRIPURA,16,3,4,0,1.60E+15,Kakraban
426,SALEMA, ,DHALAI,TRIPURA,16,3,1,0,1.60E+15,Killa
135,DHARMANAGAR, ,NORTH TRIPURA,TRIPURA,16,4,1,0,1.60E+15,Killa
407,KAILASAHAR, ,NORTH TRIPURA,TRIPURA,16,4,2,0,1.60E+15,Amarpur
414,KANCHANPUR, ,NORTH TRIPURA,TRIPURA,16,4,3,0,1.60E+15,Matarbari
184,AMARPUR, ,SOUTH TRIPURA,TRIPURA,16,2,2,0,1.60E+15,Amarpur
356,BELONA, ,SOUTH TRIPURA,TRIPURA,16,2,4,0,1.60E+15,Kakraban
427,SANTIR BAZAR, ,SOUTH TRIPURA,TRIPURA,16,2,3,0,1.60E+15,Matarbari
430,SARBUM, ,SOUTH TRIPURA,TRIPURA,16,2,5,0,1.60E+15,Rajnagar
431,UDAIPUR, ,SOUTH TRIPURA,TRIPURA,16,2,1,0,1.60E+15,Killa
406,JAMPAIJALA, ,WEST TRIPURA,TRIPURA,16,1,3,0,1.60E+15,Matarbari
415,KHOWAI, ,WEST TRIPURA,TRIPURA,16,1,1,0,1.60E+15,Killa
422,MANDAI, ,WEST TRIPURA,TRIPURA,16,1,2,0,1.60E+15,Amarpur
423,MELAGHAR, ,WEST TRIPURA,TRIPURA,16,1,4,0,1.60E+15,Kakraban
2889,RANIKHET, ,ALMORA,UTTARAKHAND,5,9,2,0,5.09E+14,Rajgarhi
3498,ALMORA, ,ALMORA,UTTARAKHAND,5,9,3,0,5.09E+14,Dunda
3504,BHANAULI, ,ALMORA,UTTARAKHAND,5,9,4,0,5.09E+14,Bhatwari
3506,BHIKYASAIN, ,ALMORA,UTTARAKHAND,5,9,1,0,5.09E+14,Puraula
3516,DWARAHAT, ,ALMORA,UTTARAKHAND,5,9,5,0,5.09E+14,Tharali
3537,SOMASHWAR, ,ALMORA,UTTARAKHAND,5,9,6,0,5.09E+14,Gair Sain **
3546,CHAUKHUTIYA, ,ALMORA,UTTARAKHAND,5,9, , , , 
3551,SALT, ,ALMORA,UTTARAKHAND,5,9, , , , 
3467,GARUR, ,BAGESHWAR,UTTARAKHAND,5,8,5,0,5.08E+14,Tharali
3499,BAGESHWAR, ,BAGESHWAR,UTTARAKHAND,5,8,2,0,5.08E+14,Rajgarhi
3518,KALIGARI, ,BAGESHWAR,UTTARAKHAND,5,8,3,0,5.08E+14,Dunda
3524,KANDA, ,BAGESHWAR,UTTARAKHAND,5,8,4,0,5.08E+14,Bhatwari
3525,KAPKOT, ,BAGESHWAR,UTTARAKHAND,5,8,1,0,5.08E+14,Puraula
3217,JOSHIMATH, ,CHAMOLI,UTTARAKHAND,5,2,1,0,5.02E+14,Puraula
3396,POKHRI, ,CHAMOLI,UTTARAKHAND,5,2,2,0,5.02E+14,Rajgarhi
3508,CHAMOLI, ,CHAMOLI,UTTARAKHAND,5,2,2,0,5.02E+14,Rajgarhi
3517,GAIRSAIN, ,CHAMOLI,UTTARAKHAND,5,2,6,0,5.02E+14,Gair Sain **
3526,KARANPRAYAG, ,CHAMOLI,UTTARAKHAND,5,2,4,0,5.02E+14,Bhatwari
3531,POKHRI, ,CHAMOLI,UTTARAKHAND,5,2,3,0,5.02E+14,Dunda
3541,THARALI, ,CHAMOLI,UTTARAKHAND,5,2,5,0,5.02E+14,Tharali
3354,LOHAGHAT, ,CHAMPAWAT,UTTARAKHAND,5,10,5,0,5.10E+14,Tharali
3425,PATTI, ,CHAMPAWAT,UTTARAKHAND,5,10,3,0,5.10E+14,Dunda
3500,BARAKOT, ,CHAMPAWAT,UTTARAKHAND,5,10,4,0,5.10E+14,Bhatwari
3509,CHAMPAWAT, ,CHAMPAWAT,UTTARAKHAND,5,10,1,0,5.10E+14,Puraula
3533,PURNAGIRI, ,CHAMPAWAT,UTTARAKHAND,5,10,2,0,5.10E+14,Rajgarhi
3397,RISHIKESH, ,DEHRADUN,UTTARAKHAND,5,5,4,0,5.05E+14,Bhatwari
3507,CHAKRATA, ,DEHRADUN,UTTARAKHAND,5,5,1,0,5.05E+14,Puraula
3511,DEHRADUN, ,DEHRADUN,UTTARAKHAND,5,5,3,0,5.05E+14,Dunda
3519,KALSI, ,DEHRADUN,UTTARAKHAND,5,5,5,0,5.05E+14,Tharali
3542,TYUNI, ,DEHRADUN,UTTARAKHAND,5,5,6,0,5.05E+14,Gair Sain **
3544,VIKASNAGAR, ,DEHRADUN,UTTARAKHAND,5,5,2,0,5.05E+14,Rajgarhi
2977,HARIDWAR, ,HARIDWAR,UTTARAKHAND,5,13,2,0,5.13E+14,Rajgarhi
3219,LAKSAR, ,HARIDWAR,UTTARAKHAND,5,13,3,0,5.13E+14,Dunda
3398,ROORKEE, ,HARIDWAR,UTTARAKHAND,5,13,1,0,5.13E+14,Puraula
2888,RAMNAGAR, ,NANITAL,UTTARAKHAND,5,11,5,0,5.11E+14,Tharali
2976,HALDWANI, ,NANITAL,UTTARAKHAND,5,11,4,0,5.11E+14,Bhatwari
3395,NAINITAL, ,NANITAL,UTTARAKHAND,5,11,2,0,5.11E+14,Rajgarhi
3514,DHARI, ,NANITAL,UTTARAKHAND,5,11,3,0,5.11E+14,Dunda
3523,KALADHUNGI, ,NANITAL,UTTARAKHAND,5,11,6,0,5.11E+14,Gair Sain **
3545,BETALGHAT, ,NANITAL,UTTARAKHAND,5,11, , , , 
3550,LALKUWA, ,NANITAL,UTTARAKHAND,5,11, , , , 
3554,KOSIYAKUTOLI, ,NANITAL,UTTARAKHAND,5,11,1,0,5.11E+14,Puraula
3218,KOTDWAR, ,PAURI GARHWAL,UTTARAKHAND,5,6,6,0,5.06E+14,Gair Sain **
3426,PAURI, ,PAURI GARHWAL,UTTARAKHAND,5,6,2,0,5.06E+14,Rajgarhi
3515,DHUMAKOT, ,PAURI GARHWAL,UTTARAKHAND,5,6,4,0,5.06E+14,Bhatwari
3538,SRINAGAR, ,PAURI GARHWAL,UTTARAKHAND,5,6,1,0,5.06E+14,Puraula
3540,THALISAIN, ,PAURI GARHWAL,UTTARAKHAND,5,6,3,0,5.06E+14,Dunda
3547,CHOBATTAKHAL, ,PAURI GARHWAL,UTTARAKHAND,5,6, , , , 
3552,SATPULI, ,PAURI GARHWAL,UTTARAKHAND,5,6, , , , 
3553,YAMKESHWAR, ,PAURI GARHWAL,UTTARAKHAND,5,6, , , , 
3555,LANSDOWNE, ,PAURI GARHWAL,UTTARAKHAND,5,6,5,0,5.06E+14,Tharali
3466,GANGOLIHAT, ,PITHORAGARH,UTTARAKHAND,5,7,4,0,5.07E+14,Bhatwari
3503,BERINAG, ,PITHORAGARH,UTTARAKHAND,5,7,6,0,5.07E+14,Gair Sain **
3513,DHARCHULA, ,PITHORAGARH,UTTARAKHAND,5,7,2,0,5.07E+14,Rajgarhi
3520,DIDIHAT, ,PITHORAGARH,UTTARAKHAND,5,7,3,0,5.07E+14,Dunda
3530,MUNSYARI, ,PITHORAGARH,UTTARAKHAND,5,7,1,0,5.07E+14,Puraula
3557,PITHORAGARH, ,PITHORAGARH,UTTARAKHAND,5,7,5,0,5.07E+14,Tharali
3522,JAKHOLI, ,RUDRAPRAYAG,UTTARAKHAND,5,3,3,0,5.03E+14,Dunda
3535,RUDRAPRAYAG, ,RUDRAPRAYAG,UTTARAKHAND,5,3,2,0,5.03E+14,Rajgarhi
3543,UKHIMATH, ,RUDRAPRAYAG,UTTARAKHAND,5,3,1,0,5.03E+14,Puraula
3298,GHANSYALI, ,TEHRI GARWAL,UTTARAKHAND,5,4,1,0,5.04E+14,Puraula
3512,DEV PRAYAG, ,TEHRI GARWAL,UTTARAKHAND,5,4,2,0,5.04E+14,Rajgarhi
3521,JAKHNIDHAR, ,TEHRI GARWAL,UTTARAKHAND,5,4,6,0,5.04E+14,Gair Sain **
3532,PRATAP NAGAR, ,TEHRI GARWAL,UTTARAKHAND,5,4,3,0,5.04E+14,Dunda
3539,TEHRI, ,TEHRI GARWAL,UTTARAKHAND,5,4,4,0,5.04E+14,Bhatwari
3548,DHANOLTI, ,TEHRI GARWAL,UTTARAKHAND,5,4, , , , 
3556,NARENDRA NAGAR, ,TEHRI GARWAL,UTTARAKHAND,5,4,5,0,5.04E+14,Tharali
3216,JASPUR, ,UDHAM SINGH NAGAR,UTTARAKHAND,5,12,5,0,5.12E+14,Tharali
3353,KICHHA, ,UDHAM SINGH NAGAR,UTTARAKHAND,5,12,2,0,5.12E+14,Rajgarhi
3502,BAZPUR, ,UDHAM SINGH NAGAR,UTTARAKHAND,5,12,6,0,5.12E+14,Gair Sain **
3527,KASHIPUR, ,UDHAM SINGH NAGAR,UTTARAKHAND,5,12,1,0,5.12E+14,Puraula
3528,KHATIMA, ,UDHAM SINGH NAGAR,UTTARAKHAND,5,12,4,0,5.12E+14,Bhatwari
3536,SITARGANJ, ,UDHAM SINGH NAGAR,UTTARAKHAND,5,12,3,0,5.12E+14,Dunda
3549,GADARPUR, ,UDHAM SINGH NAGAR,UTTARAKHAND,5,12, , , , 
3297,DUNDA, ,UTTARKASHI,UTTARAKHAND,5,1,3,0,5.01E+14,Dunda
3501,BARKOT (RAJGARHI), ,UTTARKASHI,UTTARAKHAND,5,1,2,0,5.01E+14,Rajgarhi
3505,BHARWARI, ,UTTARKASHI,UTTARAKHAND,5,1,4,0,5.01E+14,Bhatwari
3510,CHINYALISAUR, ,UTTARKASHI,UTTARAKHAND,5,1,5,0,5.01E+14,Tharali
3529,MORI, ,UTTARKASHI,UTTARAKHAND,5,1,6,0,5.01E+14,Gair Sain **
3534,PUROLA, ,UTTARKASHI,UTTARAKHAND,5,1,1,0,5.01E+14,Puraula
3148,AGRA, ,AGRA,UTTARPRADESH,9,15,2,0,9.15E+14,Agra
3158,ATMADPUR, ,AGRA,UTTARPRADESH,9,15,1,0,9.15E+14,Etmadpur
3164,BAH, ,AGRA,UTTARPRADESH,9,15,6,0,9.15E+14,Bah
3238,FATEHABAD, ,AGRA,UTTARPRADESH,9,15,5,0,9.15E+14,Fatehabad
3289,KHAIRIGARH, ,AGRA,UTTARPRADESH,9,15,4,0,9.15E+14,Kheragarh
3308,KURAULI, ,AGRA,UTTARPRADESH,9,15,3,0,9.15E+14,Kiraoli
2885,IGLAS, ,ALIGARH,UTTARPRADESH,9,12,5,0,9.12E+14,Iglas
2928,KOL, ,ALIGARH,UTTARPRADESH,9,12,4,0,9.12E+14,Koil
3159,ATRAULI, ,ALIGARH,UTTARPRADESH,9,12,3,0,9.12E+14,Atrauli
3242,GABHANA, ,ALIGARH,UTTARPRADESH,9,12,2,0,9.12E+14,Gabhana **
3288,KHAIR, ,ALIGARH,UTTARPRADESH,9,12,1,0,9.12E+14,Khair
2823,BARA, ,ALLAHABAD,UTTARPRADESH,9,45,4,0,9.45E+14,Bara
2943,SORAWN, ,ALLAHABAD,UTTARPRADESH,9,45,1,0,9.45E+14,Soraon
2971,ALLAHABAD, ,ALLAHABAD,UTTARPRADESH,9,45,3,0,9.45E+14,Allahabad **
3181,KARCHHANA, ,ALLAHABAD,UTTARPRADESH,9,45,5,0,9.45E+14,Karchhana
3257,HADIYA, ,ALLAHABAD,UTTARPRADESH,9,45,6,0,9.45E+14,Handia
3292,KORAWN, ,ALLAHABAD,UTTARPRADESH,9,45,8,0,9.45E+14,Koraon **
3331,MEZA, ,ALLAHABAD,UTTARPRADESH,9,45,7,0,9.45E+14,Meja
3368,PHULPUR, ,ALLAHABAD,UTTARPRADESH,9,45,2,0,9.45E+14,Phulpur
3149,AKBARPUR, ,AMBEDKARNAGAR,UTTARPRADESH,9,48,4,0,9.48E+14,Akbarpur
3151,ALAPUR, ,AMBEDKARNAGAR,UTTARPRADESH,9,48,2,0,9.48E+14,Allapur **
3266,JALALPUR, ,AMBEDKARNAGAR,UTTARPRADESH,9,48,3,0,9.48E+14,Jalalpur
3481,TANDA, ,AMBEDKARNAGAR,UTTARPRADESH,9,48,1,0,9.48E+14,Tanda
2797,BIDHUNA, ,AURAIYA,UTTARPRADESH,9,32,1,0,9.32E+14,Bidhuna
2902,AURAIYA, ,AURAIYA,UTTARPRADESH,9,32,2,0,9.32E+14,Auraiya
2903,AZAMGARH, ,AZAMGARH,UTTARPRADESH,9,61,3,0,9.61E+14,Azamgarh
2950,NIZAMABAD, ,AZAMGARH,UTTARPRADESH,9,61,4,0,9.61E+14,Nizamabad **
3134,PHULPUR, ,AZAMGARH,UTTARPRADESH,9,61,5,0,9.61E+14,Phulpur
3281,BURHANPUR, ,AZAMGARH,UTTARPRADESH,9,61,1, , , 
3311,LALGANJ, ,AZAMGARH,UTTARPRADESH,9,61,6,0,9.61E+14,Lalganj
3330,MEHNAGAR, ,AZAMGARH,UTTARPRADESH,9,61,7,0,9.61E+14,Mehnagar **
3383,SAGRI, ,AZAMGARH,UTTARPRADESH,9,61,2,0,9.61E+14,Sagri
2799,BILSI, ,BADAUN,UTTARPRADESH,9,19,3,0,9.19E+14,Bilsi **
3161,BADAUN, ,BADAUN,UTTARPRADESH,9,19,5,0,9.19E+14,Budaun
3194,BISAULI, ,BADAUN,UTTARPRADESH,9,19,2,0,9.19E+14,Bisauli
