,LONGITUDE,SITE_TYPE,SITE_SUB_TYPE,STATE_NAME,DISTRICT_NAME,TAHSIL_NAME,BLOCK_NAME,SITE_NAME,WLS_DATE,WLS_WTR_LEVEL
"23°36'55"" N","78°1'42"" E",Dug Well,,Madhya Pradesh,VIDISHA,GYARASPUR,GYARASPUR,Atari Khejda,26-May-15,10.9
"23°36'55"" N","78°1'42"" E",Dug Well,,Madhya Pradesh,VIDISHA,GYARASPUR,GYARASPUR,Atari Khejda,13-Nov-15,9.3
"23°40'0"" N","78°6'50"" E",Bore Well,Piezometer,Madhya Pradesh,VIDISHA,GYARASPUR,GYARASPUR,Gyaraspur(D),26-May-15,15.9
"23°40'0"" N","78°6'50"" E",Bore Well,Piezometer,Madhya Pradesh,VIDISHA,GYARASPUR,GYARASPUR,Gyaraspur(D),13-Nov-15,9
"23°40'0"" N","78°6'52"" E",Dug Well,,Madhya Pradesh,VIDISHA,GYARASPUR,GYARASPUR,Gyaraspur1,26-May-15,10.6
"23°40'0"" N","78°6'52"" E",Dug Well,,Madhya Pradesh,VIDISHA,GYARASPUR,GYARASPUR,Gyaraspur1,02-Nov-15,7.28
"23°40'0"" N","78°6'52"" E",Dug Well,,Madhya Pradesh,VIDISHA,GYARASPUR,GYARASPUR,Gyaraspur1,13-Nov-15,10.1
"24°7'34"" N","78°2'20"" E",Bore Well,Piezometer,Madhya Pradesh,VIDISHA,KURWAI,KURWAI,Kurwai(S),26-May-15,11.33
"24°7'34"" N","78°2'20"" E",Bore Well,Piezometer,Madhya Pradesh,VIDISHA,KURWAI,KURWAI,Kurwai(S),13-Nov-15,7.17
"24°7'30"" N","78°2'36"" E",Dug Well,,Madhya Pradesh,VIDISHA,KURWAI,KURWAI,Kurwai1,26-May-15,10
"24°7'30"" N","78°2'36"" E",Dug Well,,Madhya Pradesh,VIDISHA,KURWAI,KURWAI,Kurwai1,13-Nov-15,5
"24°10'0"" N","77°26'33"" E",Dug Well,,Madhya Pradesh,VIDISHA,LATERI,LATERI,Anandpur,27-May-15,6.95
"24°10'0"" N","77°26'33"" E",Dug Well,,Madhya Pradesh,VIDISHA,LATERI,LATERI,Anandpur,13-Nov-15,4.27
"24°4'12"" N","77°31'2"" E",Dug Well,,Madhya Pradesh,VIDISHA,LATERI,LATERI,Islam Nagar,27-May-15,20.15
"24°4'12"" N","77°31'2"" E",Dug Well,,Madhya Pradesh,VIDISHA,LATERI,LATERI,Islam Nagar,13-Nov-15,4.48
"24°3'27"" N","77°24'26"" E",Bore Well,Piezometer,Madhya Pradesh,VIDISHA,LATERI,LATERI,Lateri(S),27-May-15,11.08
"24°3'27"" N","77°24'26"" E",Bore Well,Piezometer,Madhya Pradesh,VIDISHA,LATERI,LATERI,Lateri(S),13-Nov-15,7.44
"24°3'38"" N","77°24'24"" E",Dug Well,,Madhya Pradesh,VIDISHA,LATERI,LATERI,Lateri1,27-May-15,4.4
"24°3'38"" N","77°24'24"" E",Dug Well,,Madhya Pradesh,VIDISHA,LATERI,LATERI,Lateri1,13-Nov-15,2.36
"24°3'43"" N","77°17'35"" E",Dug Well,,Madhya Pradesh,VIDISHA,LATERI,LATERI,Tajpura,26-May-15,7.2
"24°3'43"" N","77°17'35"" E",Dug Well,,Madhya Pradesh,VIDISHA,LATERI,LATERI,Tajpura,15-Nov-15,9.66
"23°58'44"" N","77°51'3"" E",Dug Well,,Madhya Pradesh,VIDISHA,NETERAN,NETERAN,Malakapur,27-May-15,4.25
"23°58'44"" N","77°51'3"" E",Dug Well,,Madhya Pradesh,VIDISHA,NETERAN,NETERAN,Malakapur,14-Nov-15,1.82
