"SiteId","SiteName","Latitude","Longitude","State","Type","District","Block"
"W201231077283201","Giroli","20°12'31"" N","77°28'32"" E","21","Dug Well","Washim","MANORA"
"W195800076470001","Risod","19°58'0"" N","76°47'0"" E","21","Dug Well","Washim","RISOD"
"W195455076373001","Loni","19°54'55"" N","76°37'30"" E","21","Dug Well","Washim","RISOD"
"W195437076410101","Kurha Pz","19°54'37"" N","76°41'1"" E","21","Bore Well","Washim","RISOD"
"W200030076533001","Chikli","20°0'30"" N","76°53'30"" E","21","Dug Well","Washim","RISOD"
"W200600076540001","Dapuri","20°6'0"" N","76°54'0"" E","21","Dug Well","Washim","RISOD"
"W200300076590001","Rithad","20°3'0"" N","76°59'0"" E","21","Dug Well","Washim","RISOD"
"W201200076490001","Kenwad","20°12'0"" N","76°49'0"" E","21","Dug Well","Washim","RISOD"
"W201100077160001","Bitoda (Bhoyar)","20°11'0"" N","77°16'0"" E","21","Dug Well","Washim","WASHIM"
"W200700077083001","Washim","20°7'0"" N","77°8'30"" E","21","Dug Well","Washim","WASHIM"
"W200300077160002","Pimpalgaon3","20°3'0"" N","77°16'0"" E","21","Bore Well","Washim","WASHIM"
"W200004077071801","Tondgaon","20°0'4"" N","77°7'18"" E","21","Dug Well","Washim","WASHIM"
"W201012077041101","Sawargaon Barde","20°10'12"" N","77°4'11"" E","21","Dug Well","Washim","WASHIM"
"W201006077073201","Kondala Jhambre","20°10'6"" N","77°7'32"" E","21","Dug Well","Washim","WASHIM"
"W203630078030001","Pahur2","20°36'30"" N","78°3'0"" E","21","Bore Well","Yavatmal","BABULGAON"
"W203300078100001","Babhulgaon","20°33'0"" N","78°10'0"" E","21","Dug Well","Yavatmal","BABULGAON"
"W204008078133901","Sindhi PZ","20°40'8"" N","78°13'39"" E","21","Bore Well","Yavatmal","BABULGAON"
"W203600078030001","Pahur","20°36'0"" N","78°3'0"" E","21","Dug Well","Yavatmal","BABULGAON"
"W202952078040001","Savar","20°29'52"" N","78°4'0"" E","21","Dug Well","Yavatmal","BABULGAON"
"W203854078083001","Sarul","20°38'54"" N","78°8'30"" E","21","Dug Well","Yavatmal","BABULGAON"
"W203003078073501","Dighi-Punarvasan-1","20°30'3"" N","78°7'35"" E","21","Dug Well","Yavatmal","BABULGAON"
"W201900077460001","Selodi","20°19'0"" N","77°46'0"" E","21","Dug Well","Yavatmal","DARWHA"
"W202502077362001","Sangwi RLy Pz","20°25'2"" N","77°36'20"" E","21","Bore Well","Yavatmal","DARWHA"
"W201841077461401","Darwha Pz","20°18'41"" N","77°46'14"" E","21","Bore Well","Yavatmal","DARWHA"
"W202030077520001","Bori (Arab)","20°20'30"" N","77°52'0"" E","21","Bore Well","Yavatmal","DARWHA"
"W200500077500001","Mahagaon","20°5'0"" N","77°50'0"" E","21","Dug Well","Yavatmal","DIGRAS"
"W200400077580001","Arni2","20°4'0"" N","77°58'0"" E","21","Bore Well","Yavatmal","DIGRAS"
"W195600077550001","Lonbhel","19°56'0"" N","77°55'0"" E","21","Dug Well","Yavatmal","DIGRAS"
"W200400077570001","Arni","20°4'0"" N","77°57'0"" E","21","Dug Well","Yavatmal","DIGRAS"
"W201130077461801","Vai (Lingi)","20°11'30"" N","77°46'18"" E","21","Dug Well","Yavatmal","DIGRAS"
"W200600077430001","Digras","20°6'0"" N","77°43'0"" E","21","Dug Well","Yavatmal","DIGRAS"
"W200309077380801","Singad","20°3'9"" N","77°38'8"" E","21","Dug Well","Yavatmal","DIGRAS"
"W195721078064501","Sawali","19°57'21"" N","78°6'45"" E","21","Bore Well","Yavatmal","GHATANJI"
"W193604077412901","Kurli Pz","19°36'4"" N","77°41'29"" E","21","Bore Well","Yavatmal","GHATANJI"
"W195920078203001","Parwa","19°59'20"" N","78°20'30"" E","21","Dug Well","Yavatmal","GHATANJI"
"W200834078191001","Ghatanji Pz","20°8'34"" N","78°19'10"" E","21","Bore Well","Yavatmal","GHATANJI"
"W200430078150001","Shiroli Pz","20°4'30"" N","78°15'0"" E","21","Bore Well","Yavatmal","GHATANJI"
"W200500078190001","Injhala","20°5'0"" N","78°19'0"" E","21","Dug Well","Yavatmal","GHATANJI"
"W200800078190001","Ghatanji","20°8'0"" N","78°19'0"" E","21","Dug Well","Yavatmal","GHATANJI"
"W200846078243401","Mowada","20°8'46"" N","78°24'34"" E","21","Dug Well","Yavatmal","GHATANJI"
"W201900078180001","Jodmoha","20°19'0"" N","78°18'0"" E","21","Dug Well","Yavatmal","KALAMB"
"W202700078200001","Kalamb","20°27'0"" N","78°20'0"" E","21","Dug Well","Yavatmal","KALAMB"
"W202520078162501","Chaparda","20°25'20"" N","78°16'25"" E","21","Dug Well","Yavatmal","KALAMB"
"W203150078164001","Kotha","20°31'50"" N","78°16'40"" E","21","Dug Well","Yavatmal","KALAMB"
"W201356078241001","Aamli","20°13'56"" N","78°24'10"" E","21","Dug Well","Yavatmal","KALAMB"
"W201456078251101","Metikheda","20°14'56"" N","78°25'11"" E","21","Dug Well","Yavatmal","KALAMB"
"W200808078371601","Karanji Pz","20°8'8"" N","78°37'16"" E","21","Bore Well","Yavatmal","KELAPUR"
"W194817078414801","Patan Pz","19°48'17"" N","78°41'48"" E","21","Bore Well","Yavatmal","KELAPUR"
"W194842078511501","Mukutban Pz","19°48'42"" N","78°51'15"" E","21","Bore Well","Yavatmal","KELAPUR"
"W200611078302001","Saykheda Pz","20°6'11"" N","78°30'20"" E","21","Bore Well","Yavatmal","KELAPUR"
"W201300078280001","Mohada","20°13'0"" N","78°28'0"" E","21","Dug Well","Yavatmal","KELAPUR"
"W200800078360901","Karanji1","20°8'0"" N","78°36'9"" E","21","Dug Well","Yavatmal","KELAPUR"
"W200127078324701","Pandharkawada Pz","20°1'27"" N","78°32'47"" E","21","Bore Well","Yavatmal","KELAPUR"
"W200100078330001","Pandharkawada","20°1'0"" N","78°33'0"" E","21","Dug Well","Yavatmal","KELAPUR"
"W195900078300001","Pahapal","19°59'0"" N","78°30'0"" E","21","Dug Well","Yavatmal","KELAPUR"
"W201036078202201","Rampur","20°10'36"" N","78°20'22"" E","21","Dug Well","Yavatmal","KELAPUR"
"W194315077524501","Phul Sawangi","19°43'15"" N","77°52'45"" E","21","Dug Well","Yavatmal","MAHAGAON"
"W194550077450001","Mudana","19°45'50"" N","77°45'0"" E","21","Dug Well","Yavatmal","MAHAGAON"
"W195130077523001","Dhanoda","19°51'30"" N","77°52'30"" E","21","Dug Well","Yavatmal","MAHAGAON"
"W200600078490001","Maregaon","20°6'0"" N","78°49'0"" E","21","Dug Well","Yavatmal","MAREGAON"
"W201300078510001","Mardi","20°13'0"" N","78°51'0"" E","21","Dug Well","Yavatmal","MAREGAON"
"W200605078481901","Buranda-Hetis","20°6'5"" N","78°48'19"" E","21","Dug Well","Yavatmal","MAREGAON"
"W203020077472501","Mojhar","20°30'20"" N","77°47'25"" E","21","Dug Well","Yavatmal","NER"
"W202215078031501","Umarda (Nursary)","20°22'15"" N","78°3'15"" E","21","Dug Well","Yavatmal","NER"
"W203145077553001","Dhanaj (Manekwada)","20°31'45"" N","77°55'30"" E","21","Dug Well","Yavatmal","NER"
"W203151077553301","Dhanaj (Manekwada) Pz","20°31'51"" N","77°55'33"" E","21","Bore Well","Yavatmal","NER"
"W202949077515001","Ner Pz","20°29'49"" N","77°51'50"" E","21","Bore Well","Yavatmal","NER"
"W202145078010001","Jamwadi","20°21'45"" N","78°1'0"" E","21","Dug Well","Yavatmal","NER"
"W202130077550001","Ladkhed","20°21'30"" N","77°55'0"" E","21","Dug Well","Yavatmal","NER"
"W201940078033001","Mandeo","20°19'40"" N","78°3'30"" E","21","Dug Well","Yavatmal","NER"
"W201200077530001","Mohgaon Kasba","20°12'0"" N","77°53'0"" E","21","Dug Well","Yavatmal","NER"
"W203233077472701","Mojhar2","20°32'33"" N","77°47'27"" E","21","Bore Well","Yavatmal","NER"
"W195600077360001","Pusad","19°56'0"" N","77°36'0"" E","21","Dug Well","Yavatmal","PUSAD"
"W195730077220001","Marwadi Khurd","19°57'30"" N","77°22'0"" E","21","Dug Well","Yavatmal","PUSAD"
"W195900077350001","Ghatwadi","19°59'0"" N","77°35'0"" E","21","Dug Well","Yavatmal","PUSAD"
"W194900077350001","Harsi","19°49'0"" N","77°35'0"" E","21","Dug Well","Yavatmal","PUSAD"
"W201655078425901","Wadki Pz","20°16'55"" N","78°42'59"" E","21","Bore Well","Yavatmal","RALEGAON"
"W202516078305301","Ralegaon Pz","20°25'16"" N","78°30'53"" E","21","Bore Well","Yavatmal","RALEGAON"
"W201818078374501","Wadhona","20°18'18"" N","78°37'45"" E","21","Dug Well","Yavatmal","RALEGAON"
"W202219078331001","Zadgaon","20°22'19"" N","78°33'10"" E","21","Dug Well","Yavatmal","RALEGAON"
"W193604077412902","Umarkhed Pz","19°36'4"" N","77°41'29"" E","21","Bore Well","Yavatmal","UMARKHED"
"W193550077413001","Umarkhed","19°35'50"" N","77°41'30"" E","21","Dug Well","Yavatmal","UMARKHED"
"W195420078540001","Kayar","19°54'20"" N","78°54'0"" E","21","Dug Well","Yavatmal","WANI"
"W195209079073701","Sakhra (P1)","19°52'9"" N","79°7'37"" E","21","Bore Well","Yavatmal","WANI"
"W195209079073702","Sakhra (WT)","19°52'9"" N","79°7'37"" E","21","Bore Well","Yavatmal","WANI"
"W201200077590001","Mangrule","20°12'0"" N","77°59'0"" E","21","Dug Well","Yavatmal","YAVATMAL"
"W202300078070001","Wadgaon","20°23'0"" N","78°7'0"" E","21","Dug Well","Yavatmal","YAVATMAL"
"W202130078143001","Talegaon","20°21'30"" N","78°14'30"" E","21","Dug Well","Yavatmal","YAVATMAL"
"W202400078120001","Madkona","20°24'0"" N","78°12'0"" E","21","Dug Well","Yavatmal","YAVATMAL"
"W201000078090001","Akolabazar","20°10'0"" N","78°9'0"" E","21","Dug Well","Yavatmal","YAVATMAL"
"W201430078110001","Kolambi","20°14'30"" N","78°11'0"" E","21","Dug Well","Yavatmal","YAVATMAL"
"W201427078183202","Yelbara Pz","20°14'27"" N","78°18'32"" E","21","Bore Well","Yavatmal","YAVATMAL"
"W200951078083201","Akolabazar Pz","20°9'51"" N","78°8'32"" E","21","Bore Well","Yavatmal","YAVATMAL"
"W202314078115501","Bhari Pz","20°23'14"" N","78°11'55"" E","21","Bore Well","Yavatmal","YAVATMAL"
"W202328078074001","Yavatmal","20°23'28"" N","78°7'40"" E","21","Dug Well","Yavatmal","YAVATMAL"
"W241530094183002","Khongsim","24°15'30"" N","94°18'30"" E","22","Dug Well","CHANDEL","TENGNOUPAL"
"W242007093434602","Kongwai","24°20'7"" N","93°43'46"" E","22","Tube Well","CHURACHANPUR","CHURACHANDPUR"
"W244826093482602","Jiribam","24°48'26"" N","93°48'26"" E","22","Dug Well","IMPHAL EAST","IMPHAL WEST I"
"W243130093583002","Kamrenga","24°31'30"" N","93°58'30"" E","22","Tube Well","THOUBAL","KAKCHING"
"W254410090492801","Rongmil","25°44'10"" N","90°49'28"" E","23","Dug Well","EAST GORA HILL","DAMBO RONGJENG"
"W255420090534001","Kharkutta","25°54'20"" N","90°53'40"" E","23","Dug Well","EAST GORA HILL","DAMBO RONGJENG"
"W254000090481501","Rongjeng","25°40'0"" N","90°48'15"" E","23","Dug Well","EAST GORA HILL","DAMBO RONGJENG"
"W253709090460301","Darugiri","25°37'9"" N","90°46'3"" E","23","Dug Well","EAST GORA HILL","DAMBO RONGJENG"
"W255310090304501","Bajengdoba","25°53'10"" N","90°30'45"" E","23","Dug Well","EAST GORA HILL","RESUBELPARA"
"W255515090303001","Mendipathar","25°55'15"" N","90°30'30"" E","23","Dug Well","EAST GORA HILL","RESUBELPARA"
"W255200090470001","Depa sarangma","25°52'0"" N","90°47'0"" E","23","Dug Well","EAST GORA HILL","RESUBELPARA"
"W253036090311001","Williamnagar","25°30'36"" N","90°31'10"" E","23","Dug Well","EAST GORA HILL","SAMANDA"
"W254929090275701","Mendal","25°49'29"" N","90°27'57"" E","23","Dug Well","EAST GORA HILL","SONGSAK"
"W252835091461001","Mawngap","25°28'35"" N","91°46'10"" E","23","Dug Well","EAST KHASI HIL","MAWPHLANG"
"W251220091240001","Balat","25°12'20"" N","91°24'0"" E","23","Dug Well","EAST KHASI HIL","MAWSYNRAM"
"W253500091530001","Shillong","25°35'0"" N","91°53'0"" E","23","Dug Well","EAST KHASI HIL","MYLLIEM"
"W251700091430001","Cherrapunji","25°17'0"" N","91°43'0"" E","23","Dug Well","EAST KHASI HIL","SHELLA BHOLAGANJ"
"W251200092020001","Dauki","25°12'0"" N","92°2'0"" E","23","Dug Well","JAINTIA HILLS","AMLAREM"
"W252630092103001","Jowai","25°26'30"" N","92°10'30"" E","23","Dug Well","JAINTIA HILLS","THADLASKEIN"
"W252630092103002","Jowai N","25°26'30"" N","92°10'30"" E","23","Dug Well","JAINTIA HILLS","THADLASKEIN"
"W255400091530002","Nongpoh","25°54'0"" N","91°53'0"" E","23","Dug Well","RI BHOI","NONGPOH"
"W260256091520801","Byrnihat","26°2'56"" N","91°52'8"" E","23","Dug Well","RI BHOI","NONGPOH"
"W255400091530003","Barapani","25°54'0"" N","91°53'0"" E","23","Dug Well","RI BHOI","NONGPOH"
"W251030090313001","Sibbari","25°10'30"" N","90°31'30"" E","23","Dug Well","SOUTH GARO HILL","BAGHMARA"
"W253000089573001","Ampati","25°30'0"" N","89°57'30"" E","23","Dug Well","WEST GARO HILL","BETASING"
"W253000089573002","Borkona","25°30'0"" N","89°57'30"" E","23","Dug Well","WEST GARO HILL","BETASING"
"W253350089570001","Barkona","25°33'50"" N","89°57'0"" E","23","Tube Well","WEST GARO HILL","BETASING"
"W255300090030002","Tikrikilla","25°53'0"" N","90°3'0"" E","23","Dug Well","WEST GARO HILL","DADENGGIRI"
"W255445090074001","Nidanpur","25°54'45"" N","90°7'40"" E","23","Dug Well","WEST GARO HILL","DADENGGIRI"
"W255300090030001","Phulbari","25°53'0"" N","90°3'0"" E","23","Dug Well","WEST GARO HILL","DADENGGIRI"
"W252030090133001","Kherapara","25°20'30"" N","90°13'30"" E","23","Dug Well","WEST GARO HILL","DALU"
"W251300090140001","Barengapara","25°13'0"" N","90°14'0"" E","23","Dug Well","WEST GARO HILL","DALU"
"W251800090010001","Purkhasia","25°18'0"" N","90°1'0"" E","23","Dug Well","WEST GARO HILL","DALU"
"W253558090163201","Asanang","25°35'58"" N","90°16'32"" E","23","Dug Well","WEST GARO HILL","RONGRAM"
"W253500090020001","Garobandha","25°35'0"" N","90°2'0"" E","23","Dug Well","WEST GARO HILL","SELSELLA"
"W251800089513501","Mahendraganj","25°18'0"" N","89°51'35"" E","23","Dug Well","WEST GARO HILL","ZIKZAK"
"W252328089535601","Zikzak","25°23'28"" N","89°53'56"" E","23","Dug Well","WEST GARO HILL","ZIKZAK"
"W252330089535501","Zikzak1","25°23'30"" N","89°53'55"" E","23","Tube Well","WEST GARO HILL","ZIKZAK"
"W251820089511501","Mahendraganj1","25°18'20"" N","89°51'15"" E","23","Tube Well","WEST GARO HILL","ZIKZAK"
"W253440091383001","Mairang","25°34'40"" N","91°38'30"" E","23","Dug Well","WEST KHASI HIL","MAIRANG"
"W255000093430001","Singrijan","25°50'0"" N","93°43'0"" E","25","Dug Well","DIMAPUR","CHUMUKEDIMA"
"W254800093474501","Chumkidima","25°48'0"" N","93°47'45"" E","25","Dug Well","DIMAPUR","CHUMUKEDIMA"
"W254800093474502","Jalukie","25°48'0"" N","93°47'45"" E","25","Dug Well","DIMAPUR","CHUMUKEDIMA"
"W255454093445801","Purana Bazar","25°54'54"" N","93°44'58"" E","25","Tube Well","DIMAPUR","CHUMUKEDIMA"
"W254600093370001","Dhansiripar","25°46'0"" N","93°37'0"" E","25","Dug Well","DIMAPUR","DHANSIRIPAR"
"W255420093424501","Dimapur","25°54'20"" N","93°42'45"" E","25","Dug Well","DIMAPUR","DIMAPUR SADAR"
"W255358093415901","Industrial Estate","25°53'58"" N","93°41'59"" E","25","Dug Well","DIMAPUR","DIMAPUR SADAR"
"W255446093425501","Dgm Colony","25°54'46"" N","93°42'55"" E","25","Tube Well","DIMAPUR","DIMAPUR SADAR"
"W255410093434501","Marwari Colony","25°54'10"" N","93°43'45"" E","25","Dug Well","DIMAPUR","DIMAPUR SADAR"
"W254302094063101","NL.A.S. Complex","25°43'2"" N","94°6'31"" E","25","Tube Well","KOHIMA","CHIEPHOBOZOU"
"W254103094062201","Sepfuzou Colony","25°41'3"" N","94°6'22"" E","25","Dug Well","KOHIMA","CHIEPHOBOZOU"
"W253900094062501","Cathedral Complex","25°39'0"" N","94°6'25"" E","25","Dug Well","KOHIMA","CHIEPHOBOZOU"
"W262730094221001","Lampi","26°27'30"" N","94°22'10"" E","25","Tube Well","MOKOKCHUNG","MANGKULEMBA"
"W265130094563001","Namsa","26°51'30"" N","94°56'30"" E","25","Dug Well","MON","MON SADAR"
"W260620094152601","Tourist Lodge","26°6'20"" N","94°15'26"" E","25","Dug Well","WOKHA","WOKHA SADAR"
"W260539094152301","New Market","26°5'39"" N","94°15'23"" E","25","Dug Well","WOKHA","WOKHA SADAR"
"W204931084582501","Maratira","20°49'31"" N","84°58'25"" E","26","Bore Well","ANUGUL","ANUGUL"
"W204812085002801","Panchmahala-Ii","20°48'12"" N","85°0'28"" E","26","Bore Well","ANUGUL","ANUGUL"
"W205248085100401","Jarpada","20°52'48"" N","85°10'4"" E","26","Bore Well","ANUGUL","ANUGUL"
"W204430085035601","Bantala-Ii","20°44'30"" N","85°3'56"" E","26","Bore Well","ANUGUL","ANUGUL"
"W205018085020801","Derjung","20°50'18"" N","85°2'8"" E","26","Bore Well","ANUGUL","ANUGUL"
"W204435085034701","Bantala","20°44'35"" N","85°3'47"" E","26","Dug Well","ANUGUL","ANUGUL"
"W204518085060001","Barhabahal","20°45'18"" N","85°6'0"" E","26","Dug Well","ANUGUL","ANUGUL"
"W204850084595801","Tubey","20°48'50"" N","84°59'58"" E","26","Dug Well","ANUGUL","ANUGUL"
"W204316084521001","Jagannathpur","20°43'16"" N","84°52'10"" E","26","Dug Well","ANUGUL","ANUGUL"
"W203554084471501","Tikarpara","20°35'54"" N","84°47'15"" E","26","Dug Well","ANUGUL","ANUGUL"
"W203845084501001","Purnakot","20°38'45"" N","84°50'10"" E","26","Dug Well","ANUGUL","ANUGUL"
"W203554084471502","Tikarpara-ii","20°35'54"" N","84°47'15"" E","26","Dug Well","ANUGUL","ANUGUL"
"W204922085033301","Panchmahala","20°49'22"" N","85°3'33"" E","26","Dug Well","ANUGUL","ANUGUL"
"W204318084315501","Attamallick","20°43'18"" N","84°31'55"" E","26","Dug Well","ANUGUL","ATHMALLIK"
"W204848084380501","Thakurgarh","20°48'48"" N","84°38'5"" E","26","Dug Well","ANUGUL","ATHMALLIK"
"W205307084372201","Tileswar","20°53'7"" N","84°37'22"" E","26","Dug Well","ANUGUL","ATHMALLIK"
"W205056085100801","Amna","20°50'56"" N","85°10'8"" E","26","Dug Well","ANUGUL","BANARPAL"
"W204115085110801","Mahidharpur","20°41'15"" N","85°11'8"" E","26","Dug Well","ANUGUL","BANARPAL"
"W205330085125001","Bhogabereni","20°53'30"" N","85°12'50"" E","26","Dug Well","ANUGUL","BANARPAL"
"W205350085085401","Kukurang","20°53'50"" N","85°8'54"" E","26","Dug Well","ANUGUL","BANARPAL"
"W205030085125801","Banarpal1","20°50'30"" N","85°12'58"" E","26","Dug Well","ANUGUL","BANARPAL"
"W205327085045201","Kuio","20°53'27"" N","85°4'52"" E","26","Dug Well","ANUGUL","BANARPAL"
"W205010085101001","Kulnara1","20°50'10"" N","85°10'10"" E","26","Dug Well","ANUGUL","BANARPAL"
"W204813085111201","Tulsipal","20°48'13"" N","85°11'12"" E","26","Dug Well","ANUGUL","BANARPAL"
"W205020085055801","Angul1","20°50'20"" N","85°5'58"" E","26","Dug Well","ANUGUL","BANARPAL"
"W205535085001501","Nisa","20°55'35"" N","85°0'15"" E","26","Dug Well","ANUGUL","CHHENDIPADA"
"W205245085015001","Paranga","20°52'45"" N","85°1'50"" E","26","Dug Well","ANUGUL","CHHENDIPADA"
"W205235084525501","Jharpada","20°52'35"" N","84°52'55"" E","26","Dug Well","ANUGUL","CHHENDIPADA"
"W210027084565601","Kosala1","21°0'27"" N","84°56'56"" E","26","Dug Well","ANUGUL","CHHENDIPADA"
"W210625084485701","Bagharia","21°6'25"" N","84°48'57"" E","26","Dug Well","ANUGUL","CHHENDIPADA"
"W210454084521801","Chendipada1","21°4'54"" N","84°52'18"" E","26","Dug Well","ANUGUL","CHHENDIPADA"
"W205424084491401","Katada","20°54'24"" N","84°49'14"" E","26","Dug Well","ANUGUL","CHHENDIPADA"
"W210822085100401","Pabitranagar","21°8'22"" N","85°10'4"" E","26","Bore Well","ANUGUL","KANIHA"
"W210103085102801","Goribandha","21°1'3"" N","85°10'28"" E","26","Bore Well","ANUGUL","KANIHA"
"W211032085092301","Seepur","21°10'32"" N","85°9'23"" E","26","Bore Well","ANUGUL","KANIHA"
"W210420085083001","Samal","21°4'20"" N","85°8'30"" E","26","Dug Well","ANUGUL","KANIHA"
"W211000085092501","Sipur","21°10'0"" N","85°9'25"" E","26","Dug Well","ANUGUL","KANIHA"
"W205734084282301","Kishorenagar","20°57'34"" N","84°28'23"" E","26","Bore Well","ANUGUL","KISHORENAGAR"
"W205248085100402","Handpa-Ii","20°52'48"" N","85°10'4"" E","26","Bore Well","ANUGUL","KISHORENAGAR"
"W205808084390301","Boinda-Ii","20°58'8"" N","84°39'3"" E","26","Bore Well","ANUGUL","KISHORENAGAR"
"W205702084412001","Handpa","20°57'2"" N","84°41'20"" E","26","Dug Well","ANUGUL","KISHORENAGAR"
"W205437084440101","Boinda1","20°54'37"" N","84°44'1"" E","26","Dug Well","ANUGUL","KISHORENAGAR"
"W210042084291001","Bamur","21°0'42"" N","84°29'10"" E","26","Dug Well","ANUGUL","KISHORENAGAR"
"W211558085120401","Khamar-Ii","21°15'58"" N","85°12'4"" E","26","Bore Well","ANUGUL","PALALAHADA"
"W212545085113301","Pallahara1","21°25'45"" N","85°11'33"" E","26","Dug Well","ANUGUL","PALALAHADA"
"W212554085114501","Pallahara","21°25'54"" N","85°11'45"" E","26","Bore Well","ANUGUL","PALALAHADA"
"W212340085090401","Srirampur","21°23'40"" N","85°9'4"" E","26","Dug Well","ANUGUL","PALALAHADA"
"W211558085114802","Khamar-1","21°15'58"" N","85°11'48"" E","26","Dug Well","ANUGUL","PALALAHADA"
"W213002085152601","Jamardihi","21°30'2"" N","85°15'26"" E","26","Dug Well","ANUGUL","PALALAHADA"
